id,product,count
17827,149,1
17828,7,1
17829,105,1
17830,62,1
17831,66,1
17832,72,1
17833,73,1
17834,31,1
17835,156,2
17836,72,1
17837,73,1
17838,31,1
17839,105,1
17840,171,1
17841,157,1
17842,177,1
17843,183,1
17844,72,1
17845,152,1
17846,191,1
17847,158,1
17848,129,2
17849,28,1
17850,17,1
17851,74,3
17852,21,1
17853,17,1
17854,24,1
17855,21,1
17856,68,1
17857,177,1
17858,24,1
17859,192,1
17860,61,1
17861,127,1
17862,109,1
17863,149,1
17864,178,1
17865,33,1
17866,174,1
17867,74,1
17868,44,1
17869,153,1
17870,71,1
17871,189,1
17872,192,1
17873,185,1
17874,21,2
17875,106,1
17876,74,1
17877,31,1
17878,8,1
17879,178,1
17880,60,1
17881,178,1
17882,61,1
17883,60,1
17884,59,1
17885,146,1
17886,148,1
17887,136,2
17888,175,1
17889,20,1
17890,40,1
17891,163,1
17892,62,3
17893,95,1
17894,157,1
17895,44,1
17896,153,1
17897,168,1
17898,178,1
17899,157,1
17900,44,1
17901,153,1
17902,168,1
17903,178,1
17904,17,1
17905,100,1
17906,40,1
17907,153,1
17908,82,1
17909,74,1
17910,83,1
17911,182,1
17912,152,1
17913,3,1
17914,167,1
17915,168,1
17916,153,1
17917,183,1
17918,169,1
17919,73,1
17920,21,1
17921,98,1
17922,187,1
17923,83,1
17924,187,1
17925,83,1
17926,187,1
17927,83,1
17928,187,1
17929,83,1
17930,187,1
17931,83,1
17932,187,1
17933,83,1
17934,93,1
17935,140,1
17936,187,1
17937,83,1
17938,93,1
17939,140,1
17940,60,1
17941,88,1
17942,91,2
17943,105,1
17944,62,1
17945,64,3
17946,68,1
17947,186,1
17948,186,1
17949,185,1
17950,115,1
17951,104,1
17952,178,1
17953,183,1
17954,93,1
17955,55,1
17956,72,1
17957,153,1
17958,73,1
17959,169,1
17960,40,1
17961,72,1
17962,153,1
17963,73,1
17964,169,1
17965,40,1
17966,183,1
17967,93,1
17968,55,1
17969,181,1
17970,153,1
17971,174,1
17972,3,1
17973,187,1
17974,78,1
17975,82,1
17976,108,1
17977,182,1
17978,31,1
17979,68,1
17980,192,1
17981,23,2
17982,21,2
17983,21,1
17984,68,1
17985,108,1
17986,118,1
17987,119,1
17988,178,1
17989,150,1
17990,21,1
17991,23,1
17992,171,1
17993,80,1
17994,7,1
17995,189,1
17996,184,1
17997,21,1
17998,23,1
17999,189,1
18000,80,1
18001,90,1
18002,71,1
18003,61,1
18004,74,1
18005,21,1
18006,60,1
18007,149,1
18008,163,1
18009,149,1
18010,163,1
18011,153,1
18012,71,1
18013,74,1
18014,157,1
18015,40,1
18016,68,1
18017,171,1
18018,177,1
18019,32,1
18020,25,1
18021,61,1
18022,162,1
18023,88,1
18024,80,1
18025,88,1
18026,80,1
18027,156,1
18028,175,1
18029,124,1
18030,139,1
18031,91,1
18032,104,1
18033,105,1
18034,156,1
18035,175,1
18036,74,1
18037,156,1
18038,175,1
18039,74,1
18040,178,1
18041,17,1
18042,184,1
18043,184,1
18044,47,1
18045,22,1
18046,19,1
18047,56,1
18048,158,1
18049,47,1
18050,58,1
18051,156,1
18052,116,1
18053,119,1
18054,178,1
18055,88,1
18056,81,1
18057,155,1
18058,150,1
18059,192,1
18060,152,1
18061,74,1
18062,71,1
18063,190,1
18064,80,1
18065,187,1
18066,104,1
18067,20,1
18068,153,1
18069,3,1
18070,4,1
18071,73,1
18072,116,1
18073,120,1
18074,90,1
18075,118,1
18076,68,1
18077,80,1
18078,68,1
18079,80,1
18080,185,1
18081,20,1
18082,191,1
18083,177,1
18084,68,1
18085,70,1
18086,183,1
18087,191,1
18088,150,1
18089,190,1
18090,149,1
18091,149,1
18092,82,1
18093,171,1
18094,72,1
18095,21,1
18096,26,1
18097,31,1
18098,165,2
18099,88,1
18100,178,1
18101,118,1
18102,175,1
18103,88,1
18104,21,1
18105,68,1
18106,184,1
18107,190,1
18108,190,1
18109,21,1
18110,183,2
18111,175,1
18112,80,1
18113,66,1
18114,60,1
18115,21,1
18116,40,1
18117,74,1
18118,21,1
18119,105,1
18120,158,1
18121,147,1
18122,17,1
18123,153,1
18124,93,2
18125,131,1
18126,158,1
18127,68,1
18128,21,1
18129,178,1
18130,30,1
18131,3,1
18132,72,1
18133,39,1
18134,190,1
18135,190,1
18136,177,1
18137,179,1
18138,21,1
18139,183,1
18140,40,1
18141,31,1
18142,108,1
18143,108,1
18144,171,1
18145,70,1
18146,6,1
18147,146,1
18148,105,1
18149,128,1
18150,83,1
18151,134,1
18152,78,1
18153,68,1
18154,21,1
18155,189,1
18156,20,1
18157,113,1
18158,177,1
18159,91,1
18160,178,1
18161,118,1
18162,21,1
18163,25,1
18164,72,1
18165,40,1
18166,169,1
18167,116,1
18168,116,1
18169,24,1
18170,21,1
18171,8,1
18172,14,1
18173,177,1
18174,68,1
18175,187,1
18176,80,1
18177,136,2
18178,178,1
18179,178,1
18180,19,1
18181,167,1
18182,88,1
18183,178,1
18184,183,1
18185,59,1
18186,150,1
18187,21,1
18188,31,1
18189,70,1
18190,41,1
18191,25,1
18192,136,1
18193,140,1
18194,68,1
18195,186,1
18196,68,1
18197,21,1
18198,32,1
18199,20,1
18200,21,1
18201,32,1
18202,80,1
18203,137,2
18204,189,1
18205,41,1
18206,149,1
18207,21,1
18208,70,1
18209,177,1
18210,21,1
18211,160,1
18212,184,1
18213,178,2
18214,171,1
18215,153,1
18216,21,1
18217,171,1
18218,153,1
18219,21,1
18220,20,1
18221,40,1
18222,153,1
18223,71,1
18224,20,1
18225,40,1
18226,153,1
18227,71,1
18228,20,1
18229,40,1
18230,153,1
18231,71,1
18232,112,1
18233,116,1
18234,40,1
18235,181,1
18236,5,1
18237,60,1
18238,62,1
18239,95,1
18240,153,1
18241,19,1
18242,192,1
18243,190,1
18244,60,1
18245,80,1
18246,108,1
18247,18,1
18248,23,1
18249,72,1
18250,20,1
18251,68,1
18252,177,1
18253,24,1
18254,91,1
18255,64,1
18256,153,1
18257,154,1
18258,108,1
18259,141,1
18260,82,1
18261,33,1
18262,185,1
18263,73,1
18264,77,1
18265,118,1
18266,189,1
18267,157,1
18268,61,1
18269,183,1
18270,191,1
18271,174,1
18272,8,1
18273,21,1
18274,58,1
18275,54,1
18276,51,1
18277,53,1
18278,52,1
18279,23,1
18280,171,1
18281,91,1
18282,186,1
18283,24,1
18284,26,1
18285,63,1
18286,133,1
18287,20,1
18288,17,1
18289,131,1
18290,148,1
18291,183,1
18292,60,1
18293,70,1
18294,108,1
18295,183,1
18296,70,1
18297,108,1
18298,188,1
18299,21,1
18300,5,1
18301,175,1
18302,175,1
18303,80,1
18304,74,1
18305,154,1
18306,80,1
18307,74,1
18308,154,1
18309,80,1
18310,74,1
18311,154,1
18312,176,1
18313,176,1
18314,72,1
18315,34,1
18316,153,1
18317,34,1
18318,22,1
18319,172,1
18320,74,2
18321,149,1
18322,178,1
18323,178,1
18324,178,1
18325,178,1
18326,178,1
18327,178,1
18328,147,1
18329,178,1
18330,178,1
18331,174,1
18332,105,1
18333,83,1
18334,186,1
18335,158,1
18336,149,1
18337,157,1
18338,71,1
18339,25,1
18340,169,1
18341,178,1
18342,108,1
18343,158,1
18344,155,1
18345,158,1
18346,32,1
18347,40,1
18348,44,1
18349,45,1
18350,153,1
18351,74,1
18352,39,1
18353,71,1
18354,68,1
18355,189,1
18356,77,1
18357,4,1
18358,82,1
18359,177,1
18360,72,1
18361,31,1
18362,187,1
18363,68,1
18364,91,1
18365,82,1
18366,177,1
18367,183,1
18368,90,1
18369,186,1
18370,179,1
18371,21,1
18372,24,1
18373,20,1
18374,80,1
18375,179,1
18376,189,1
18377,70,1
18378,157,1
18379,178,1
18380,146,2
18381,61,1
18382,62,1
18383,184,1
18384,68,1
18385,5,1
18386,21,1
18387,183,1
18388,32,1
18389,118,1
18390,149,1
18391,115,1
18392,115,1
18393,178,2
18394,178,1
18395,149,1
18396,79,1
18397,61,1
18398,177,1
18399,178,1
18400,158,1
18401,183,1
18402,90,1
18403,184,1
18404,158,1
18405,70,1
18406,73,1
18407,61,1
18408,20,1
18409,23,1
18410,153,1
18411,5,2
18412,7,1
18413,109,1
18414,108,1
18415,131,1
18416,118,1
18417,83,1
18418,134,1
18419,104,1
18420,187,1
18421,106,1
18422,80,1
18423,187,1
18424,106,1
18425,80,1
18426,190,1
18427,82,1
18428,185,1
18429,190,1
18430,147,1
18431,65,1
18432,183,1
18433,190,1
18434,108,1
18435,105,1
18436,21,1
18437,183,1
18438,106,1
18439,186,1
18440,136,1
18441,40,1
18442,9,1
18443,60,1
18444,64,1
18445,5,1
18446,21,2
18447,5,2
18448,17,1
18449,14,1
18450,187,1
18451,70,1
18452,22,1
18453,20,1
18454,73,1
18455,70,1
18456,189,1
18457,32,1
18458,31,1
18459,40,1
18460,189,1
18461,32,1
18462,31,1
18463,40,1
18464,149,1
18465,60,1
18466,158,1
18467,70,1
18468,68,1
18469,74,1
18470,33,1
18471,186,1
18472,119,1
18473,124,1
18474,21,1
18475,153,1
18476,73,1
18477,179,2
18478,174,1
18479,118,1
18480,155,1
18481,141,1
18482,57,1
18483,56,1
18484,52,1
18485,109,1
18486,21,2
18487,153,2
18488,187,1
18489,154,1
18490,72,1
18491,21,1
18492,68,1
18493,180,1
18494,74,1
18495,169,1
18496,81,1
18497,183,1
18498,47,3
18499,72,1
18500,150,1
18501,178,1
18502,158,1
18503,182,1
18504,178,1
18505,179,1
18506,91,1
18507,21,4
18508,158,1
18509,185,1
18510,135,1
18511,106,1
18512,150,1
18513,150,1
18514,60,1
18515,21,1
18516,70,1
18517,172,1
18518,21,1
18519,70,1
18520,21,1
18521,24,1
18522,181,1
18523,174,1
18524,181,1
18525,174,1
18526,171,1
18527,185,1
18528,181,1
18529,174,1
18530,74,1
18531,181,1
18532,174,1
18533,74,1
18534,21,1
18535,148,1
18536,158,1
18537,124,1
18538,68,1
18539,118,1
18540,185,1
18541,157,2
18542,44,1
18543,153,1
18544,168,1
18545,20,1
18546,68,1
18547,40,1
18548,72,1
18549,60,1
18550,60,1
18551,72,1
18552,20,1
18553,73,1
18554,118,1
18555,138,1
18556,119,1
18557,139,1
18558,177,1
18559,152,1
18560,177,1
18561,152,1
18562,177,1
18563,152,1
18564,177,1
18565,152,1
18566,68,1
18567,72,1
18568,23,1
18569,109,1
18570,158,1
18571,31,1
18572,40,1
18573,41,1
18574,61,1
18575,158,1
18576,157,1
18577,153,1
18578,19,1
18579,185,1
18580,80,1
18581,74,1
18582,159,1
18583,158,1
18584,105,1
18585,80,1
18586,107,1
18587,40,1
18588,72,1
18589,45,1
18590,73,1
18591,19,1
18592,177,1
18593,178,1
18594,178,1
18595,21,1
18596,153,1
18597,21,1
18598,153,1
18599,158,1
18600,159,1
18601,118,1
18602,91,1
18603,177,1
18604,21,1
18605,183,1
18606,158,1
18607,190,1
18608,3,1
18609,4,2
18610,9,2
18611,10,1
18612,163,1
18613,160,2
18614,21,1
18615,60,1
18616,178,1
18617,186,1
18618,20,1
18619,24,1
18620,26,1
18621,178,1
18622,136,1
18623,106,1
18624,177,1
18625,20,1
18626,45,1
18627,183,1
18628,179,1
18629,32,1
18630,21,1
18631,73,1
18632,153,1
18633,32,1
18634,21,1
18635,73,1
18636,153,1
18637,68,1
18638,157,1
18639,68,1
18640,157,1
18641,149,1
18642,158,1
18643,88,1
18644,82,1
18645,171,1
18646,185,1
18647,157,1
18648,185,1
18649,66,1
18650,21,1
18651,74,1
18652,157,1
18653,5,1
18654,183,1
18655,184,1
18656,40,1
18657,178,1
18658,66,1
18659,160,2
18660,21,1
18661,23,1
18662,185,1
18663,131,1
18664,158,1
18665,78,1
18666,158,1
18667,175,1
18668,109,1
18669,162,1
18670,140,1
18671,97,1
18672,136,2
18673,95,1
18674,73,1
18675,10,1
18676,23,1
18677,165,1
18678,21,1
18679,95,1
18680,73,1
18681,10,1
18682,23,1
18683,165,1
18684,21,1
18685,28,1
18686,72,1
18687,72,1
18688,174,1
18689,158,2
18690,182,1
18691,118,1
18692,118,1
18693,191,1
18694,118,1
18695,72,1
18696,153,1
18697,181,1
18698,88,1
18699,93,1
18700,95,1
18701,72,1
18702,154,1
18703,175,1
18704,72,1
18705,154,1
18706,175,1
18707,72,1
18708,154,1
18709,175,1
18710,188,1
18711,166,2
18712,190,1
18713,41,1
18714,119,1
18715,158,1
18716,24,1
18717,157,1
18718,31,1
18719,27,1
18720,22,1
18721,21,1
18722,68,1
18723,179,1
18724,155,1
18725,4,1
18726,91,1
18727,20,1
18728,109,1
18729,186,1
18730,118,1
18731,21,2
18732,19,2
18733,4,1
18734,91,1
18735,20,1
18736,4,1
18737,91,1
18738,20,1
18739,179,1
18740,189,1
18741,40,1
18742,72,1
18743,45,1
18744,63,1
18745,31,1
18746,44,1
18747,186,1
18748,108,1
18749,22,1
18750,185,1
18751,149,1
18752,191,2
18753,177,1
18754,183,1
18755,81,1
18756,173,1
18757,148,1
18758,155,1
18759,108,1
18760,184,1
18761,178,1
18762,153,1
18763,108,1
18764,109,1
18765,190,1
18766,190,1
18767,40,1
18768,21,1
18769,157,1
18770,20,1
18771,157,1
18772,20,1
18773,59,1
18774,157,1
18775,20,1
18776,59,1
18777,40,1
18778,21,1
18779,80,1
18780,189,1
18781,21,1
18782,24,1
18783,68,1
18784,160,1
18785,161,1
18786,189,1
18787,21,1
18788,24,1
18789,68,1
18790,80,1
18791,21,1
18792,40,1
18793,150,1
18794,21,1
18795,58,1
18796,153,1
18797,158,1
18798,91,2
18799,187,1
18800,41,1
18801,72,1
18802,17,1
18803,183,2
18804,32,1
18805,178,1
18806,178,1
18807,80,1
18808,88,1
18809,152,1
18810,30,1
18811,184,1
18812,64,1
18813,22,1
18814,181,1
18815,168,1
18816,189,1
18817,68,1
18818,137,1
18819,158,1
18820,189,1
18821,68,1
18822,137,1
18823,186,1
18824,178,1
18825,66,1
18826,155,1
18827,66,1
18828,155,1
18829,66,1
18830,155,1
18831,178,1
18832,153,1
18833,80,1
18834,83,1
18835,81,1
18836,80,1
18837,165,1
18838,40,1
18839,174,1
18840,154,1
18841,83,1
18842,88,1
18843,158,1
18844,134,1
18845,72,1
18846,153,1
18847,179,1
18848,34,1
18849,183,1
18850,71,1
18851,179,1
18852,34,1
18853,183,1
18854,71,1
18855,188,1
18856,83,1
18857,136,1
18858,149,1
18859,83,1
18860,136,1
18861,149,1
18862,40,1
18863,64,1
18864,174,1
18865,17,1
18866,77,1
18867,7,1
18868,168,1
18869,17,1
18870,77,1
18871,7,1
18872,168,1
18873,17,1
18874,77,1
18875,7,1
18876,168,1
18877,17,1
18878,77,1
18879,7,1
18880,168,1
18881,17,1
18882,77,1
18883,7,1
18884,168,1
18885,21,1
18886,24,1
18887,70,1
18888,153,1
18889,39,1
18890,147,1
18891,183,1
18892,147,1
18893,183,1
18894,108,1
18895,185,2
18896,171,1
18897,82,1
18898,175,1
18899,88,2
18900,187,1
18901,185,1
18902,171,1
18903,82,1
18904,175,1
18905,88,1
18906,187,1
18907,187,1
18908,104,1
18909,109,1
18910,171,1
18911,20,1
18912,184,1
18913,97,1
18914,93,1
18915,125,1
18916,125,1
18917,21,1
18918,73,1
18919,74,1
18920,21,1
18921,73,1
18922,74,1
18923,152,1
18924,177,1
18925,179,1
18926,20,1
18927,21,1
18928,157,1
18929,20,1
18930,21,1
18931,26,1
18932,31,1
18933,101,1
18934,91,1
18935,105,1
18936,28,1
18937,157,1
18938,158,1
18939,174,1
18940,72,1
18941,45,1
18942,169,1
18943,77,1
18944,21,1
18945,153,1
18946,78,1
18947,66,1
18948,68,1
18949,47,1
18950,136,1
18951,78,1
18952,66,1
18953,68,1
18954,47,1
18955,136,1
18956,82,1
18957,72,1
18958,166,1
18959,153,1
18960,174,1
18961,45,1
18962,60,1
18963,64,1
18964,45,2
18965,7,1
18966,158,1
18967,134,1
18968,101,1
18969,187,1
18970,78,1
18971,80,1
18972,184,1
18973,40,1
18974,154,1
18975,44,1
18976,189,1
18977,192,1
18978,71,1
18979,60,1
18980,189,1
18981,192,1
18982,71,1
18983,60,1
18984,189,1
18985,192,1
18986,71,1
18987,60,1
18988,70,1
18989,157,1
18990,177,1
18991,189,1
18992,192,1
18993,71,1
18994,60,1
18995,116,1
18996,178,1
18997,60,1
18998,153,1
18999,177,1
19000,168,1
19001,184,1
19002,73,1
19003,134,1
19004,158,1
19005,190,1
19006,61,1
19007,157,1
19008,41,1
19009,45,1
19010,162,1
19011,181,1
19012,156,1
19013,174,1
19014,101,1
19015,34,1
19016,74,1
19017,183,1
19018,177,1
19019,183,1
19020,177,1
19021,178,1
19022,192,1
19023,44,1
19024,157,1
19025,45,1
19026,192,1
19027,44,1
19028,157,1
19029,45,1
19030,70,1
19031,23,1
19032,21,1
19033,183,1
19034,91,1
19035,190,1
19036,125,1
19037,70,1
19038,72,1
19039,25,1
19040,45,1
19041,186,2
19042,186,1
19043,178,1
19044,186,1
19045,191,1
19046,105,1
19047,171,1
19048,118,1
19049,158,1
19050,165,1
19051,27,1
19052,165,1
19053,27,1
19054,48,1
19055,47,1
19056,185,1
19057,175,1
19058,86,1
19059,185,1
19060,175,1
19061,86,1
19062,48,1
19063,47,1
19064,71,1
19065,61,1
19066,187,1
19067,71,1
19068,61,1
19069,187,1
19070,175,1
19071,88,1
19072,190,1
19073,187,1
19074,187,1
19075,107,1
19076,158,1
19077,158,1
19078,187,1
19079,175,1
19080,175,1
19081,175,1
19082,150,1
19083,171,1
19084,91,1
19085,171,1
19086,91,1
19087,157,1
19088,192,1
19089,108,1
19090,116,1
19091,125,1
19092,183,1
19093,157,1
19094,26,1
19095,153,1
19096,55,1
19097,141,1
19098,20,1
19099,95,1
19100,21,1
19101,60,1
19102,20,2
19103,44,1
19104,181,1
19105,184,1
19106,62,1
19107,153,1
19108,177,1
19109,153,1
19110,131,1
19111,182,1
19112,23,1
19113,185,1
19114,157,1
19115,171,1
19116,182,1
19117,96,1
19118,165,1
19119,175,1
19120,105,1
19121,21,1
19122,40,1
19123,189,1
19124,191,1
19125,107,1
19126,91,1
19127,189,1
19128,191,1
19129,40,1
19130,189,1
19131,191,1
19132,40,1
19133,21,1
19134,40,1
19135,14,1
19136,169,1
19137,80,1
19138,174,1
19139,95,1
19140,185,1
19141,187,1
19142,89,1
19143,158,1
19144,114,1
19145,185,1
19146,89,1
19147,21,1
19148,190,1
19149,21,2
19150,153,1
19151,72,1
19152,28,1
19153,157,2
19154,183,1
19155,24,1
19156,165,1
19157,19,1
19158,120,2
19159,118,1
19160,136,1
19161,74,1
19162,34,1
19163,9,1
19164,4,1
19165,60,1
19166,178,1
19167,182,1
19168,158,1
19169,184,1
19170,5,1
19171,136,1
19172,182,1
19173,158,1
19174,148,1
19175,80,1
19176,82,1
19177,88,1
19178,62,1
19179,170,1
19180,175,1
19181,98,1
19182,21,1
19183,31,1
19184,171,1
19185,188,1
19186,136,2
19187,68,1
19188,157,1
19189,40,1
19190,70,1
19191,153,2
19192,158,1
19193,191,1
19194,157,1
19195,26,1
19196,191,1
19197,157,1
19198,26,1
19199,60,1
19200,45,1
19201,165,1
19202,183,1
19203,64,1
19204,154,1
19205,68,1
19206,189,1
19207,105,1
19208,167,1
19209,165,1
19210,169,1
19211,178,1
19212,150,1
19213,157,1
19214,191,1
19215,26,1
19216,177,1
19217,27,1
19218,70,1
19219,39,1
19220,65,1
19221,74,1
19222,72,1
19223,23,1
19224,21,1
19225,178,1
19226,106,1
19227,62,1
19228,4,1
19229,180,1
19230,45,1
19231,181,1
19232,153,1
19233,107,1
19234,82,1
19235,107,1
19236,82,1
19237,32,1
19238,72,1
19239,153,1
19240,39,1
19241,71,1
19242,158,1
19243,21,1
19244,136,1
19245,152,1
19246,153,1
19247,167,1
19248,40,1
19249,147,1
19250,162,2
19251,187,1
19252,101,1
19253,187,1
19254,101,1
19255,158,1
19256,148,1
19257,158,1
19258,148,1
19259,158,1
19260,148,1
19261,152,1
19262,153,1
19263,167,1
19264,98,1
19265,136,1
19266,98,1
19267,136,1
19268,185,1
19269,120,1
19270,136,1
19271,158,1
19272,149,1
19273,56,1
19274,58,1
19275,53,1
19276,89,1
19277,152,1
19278,74,1
19279,82,1
19280,46,2
19281,58,2
19282,178,1
19283,72,1
19284,22,1
19285,24,1
19286,73,1
19287,183,1
19288,184,1
19289,45,1
19290,32,1
19291,24,1
19292,107,1
19293,4,1
19294,169,1
19295,109,1
19296,91,2
19297,21,1
19298,70,1
19299,153,1
19300,34,1
19301,147,2
19302,91,1
19303,147,1
19304,137,1
19305,157,1
19306,21,1
19307,167,1
19308,184,1
19309,166,1
19310,21,1
19311,73,1
19312,74,1
19313,118,1
19314,169,1
19315,77,1
19316,45,1
19317,21,1
19318,73,1
19319,74,1
19320,183,1
19321,72,1
19322,177,1
19323,82,1
19324,91,1
19325,182,1
19326,78,1
19327,179,1
19328,183,1
19329,20,1
19330,78,1
19331,183,1
19332,20,1
19333,78,1
19334,183,1
19335,20,1
19336,78,1
19337,10,1
19338,174,1
19339,90,1
19340,90,1
19341,136,2
19342,70,1
19343,3,1
19344,10,2
19345,169,1
19346,182,1
19347,83,1
19348,7,1
19349,29,1
19350,153,1
19351,70,1
19352,21,1
19353,190,1
19354,21,1
19355,20,1
19356,32,1
19357,177,1
19358,183,1
19359,119,1
19360,119,1
19361,60,1
19362,158,1
19363,4,1
19364,118,1
19365,177,1
19366,184,1
19367,186,1
19368,153,1
19369,74,1
19370,71,2
19371,60,1
19372,177,1
19373,183,1
19374,174,1
19375,40,1
19376,153,1
19377,31,1
19378,17,1
19379,3,1
19380,108,1
19381,68,1
19382,44,1
19383,72,1
19384,189,1
19385,61,1
19386,80,1
19387,68,1
19388,136,2
19389,21,1
19390,22,1
19391,44,1
19392,3,1
19393,188,1
19394,158,1
19395,153,1
19396,40,1
19397,45,1
19398,181,1
19399,154,1
19400,74,1
19401,40,1
19402,45,1
19403,181,1
19404,154,1
19405,74,1
19406,147,1
19407,47,2
19408,124,1
19409,68,1
19410,21,1
19411,70,1
19412,26,1
19413,40,1
19414,190,1
19415,124,1
19416,70,1
19417,19,1
19418,184,1
19419,47,1
19420,51,1
19421,177,1
19422,64,1
19423,80,2
19424,190,1
19425,108,1
19426,108,1
19427,108,1
19428,171,1
19429,82,1
19430,175,1
19431,187,1
19432,82,1
19433,175,1
19434,187,1
19435,188,1
19436,20,1
19437,21,1
19438,179,1
19439,189,1
19440,157,1
19441,188,1
19442,21,1
19443,179,1
19444,189,1
19445,157,1
19446,31,1
19447,44,1
19448,72,1
19449,73,1
19450,153,1
19451,82,1
19452,175,1
19453,91,1
19454,20,1
19455,101,1
19456,157,1
19457,31,1
19458,44,1
19459,72,1
19460,73,1
19461,153,1
19462,82,1
19463,175,1
19464,91,1
19465,20,1
19466,101,1
19467,158,1
19468,157,1
19469,31,1
19470,72,1
19471,73,1
19472,153,1
19473,20,1
19474,82,1
19475,91,1
19476,101,1
19477,19,1
19478,183,1
19479,19,1
19480,183,1
19481,83,1
19482,91,1
19483,98,1
19484,102,1
19485,83,1
19486,91,1
19487,83,1
19488,91,1
19489,98,1
19490,83,1
19491,93,1
19492,176,1
19493,158,1
19494,21,1
19495,59,1
19496,187,1
19497,80,1
19498,68,1
19499,157,1
19500,45,1
19501,163,1
19502,105,1
19503,107,1
19504,20,1
19505,157,2
19506,177,1
19507,41,1
19508,80,1
19509,20,1
19510,157,2
19511,177,1
19512,41,1
19513,80,1
19514,72,1
19515,45,1
19516,153,1
19517,16,1
19518,42,1
19519,62,1
19520,181,1
19521,66,1
19522,134,1
19523,62,1
19524,179,1
19525,21,1
19526,32,1
19527,18,1
19528,153,1
19529,34,1
19530,4,1
19531,9,1
19532,73,1
19533,168,1
19534,184,1
19535,190,1
19536,157,1
19537,18,1
19538,61,1
19539,40,1
19540,28,1
19541,7,1
19542,45,1
19543,157,1
19544,73,1
19545,71,1
19546,7,1
19547,148,1
19548,153,1
19549,21,1
19550,154,1
19551,64,1
19552,141,1
19553,68,1
19554,20,1
19555,54,2
19556,83,1
19557,153,1
19558,157,1
19559,178,1
19560,150,1
19561,83,1
19562,190,1
19563,182,1
19564,118,1
19565,115,1
19566,116,1
19567,114,1
19568,158,1
19569,178,1
19570,21,1
19571,23,1
19572,183,1
19573,21,1
19574,68,1
19575,184,1
19576,59,1
19577,20,1
19578,177,1
19579,72,1
19580,183,1
19581,46,1
19582,96,1
19583,80,1
19584,109,1
19585,186,1
19586,124,1
19587,21,3
19588,108,1
19589,177,1
19590,171,1
19591,177,1
19592,171,1
19593,190,1
19594,63,1
19595,71,1
19596,158,1
19597,158,1
19598,77,1
19599,5,1
19600,95,1
19601,27,1
19602,153,1
19603,183,1
19604,21,1
19605,153,1
19606,116,1
19607,40,1
19608,153,1
19609,174,1
19610,21,1
19611,83,1
19612,82,1
19613,188,1
19614,114,1
19615,131,1
19616,21,1
19617,29,1
19618,82,1
19619,90,1
19620,190,1
19621,178,1
19622,101,1
19623,101,1
19624,21,1
19625,68,1
19626,177,1
19627,25,1
19628,149,1
19629,21,1
19630,24,1
19631,80,1
19632,157,1
19633,101,1
19634,178,1
19635,27,1
19636,29,1
19637,100,1
19638,148,1
19639,21,1
19640,26,1
19641,152,1
19642,91,1
19643,149,1
19644,72,1
19645,179,1
19646,177,1
19647,32,1
19648,40,1
19649,153,1
19650,183,1
19651,184,1
19652,20,1
19653,100,1
19654,82,1
19655,21,1
19656,4,1
19657,184,1
19658,183,1
19659,68,1
19660,157,1
19661,189,1
19662,177,1
19663,178,1
19664,136,2
19665,146,2
19666,59,1
19667,60,2
19668,178,1
19669,190,1
19670,116,1
19671,159,1
19672,184,1
19673,59,1
19674,74,1
19675,74,1
19676,19,1
19677,23,1
19678,19,1
19679,23,1
19680,153,1
19681,153,1
19682,9,2
19683,9,2
19684,119,1
19685,128,1
19686,74,1
19687,19,1
19688,23,1
19689,153,1
19690,9,1
19691,21,1
19692,189,1
19693,183,2
19694,184,1
19695,40,1
19696,73,1
19697,153,1
19698,71,1
19699,7,1
19700,107,1
19701,153,2
19702,159,1
19703,109,1
19704,91,1
19705,44,1
19706,24,1
19707,59,1
19708,21,1
19709,74,1
19710,158,1
19711,20,1
19712,80,1
19713,178,1
19714,118,1
19715,23,1
19716,183,1
19717,105,1
19718,88,1
19719,175,1
19720,80,1
19721,21,2
19722,24,1
19723,21,1
19724,82,1
19725,91,1
19726,94,1
19727,4,3
19728,17,2
19729,83,1
19730,105,1
19731,99,1
19732,184,1
19733,65,1
19734,88,1
19735,116,1
19736,183,1
19737,158,1
19738,109,1
19739,185,1
19740,156,1
19741,190,1
19742,80,1
19743,153,1
19744,167,1
19745,62,1
19746,116,2
19747,108,1
19748,190,1
19749,82,1
19750,104,1
19751,172,1
19752,179,1
19753,20,1
19754,24,1
19755,70,1
19756,13,1
19757,82,1
19758,134,1
19759,133,1
19760,162,1
19761,164,2
19762,109,1
19763,124,1
19764,190,1
19765,149,1
19766,177,1
19767,68,1
19768,10,1
19769,27,1
19770,77,1
19771,182,1
19772,72,1
19773,131,1
19774,21,2
19775,110,1
19776,141,1
19777,178,1
19778,149,1
19779,184,1
19780,73,1
19781,23,1
19782,175,1
19783,88,1
19784,150,2
19785,80,1
19786,82,1
19787,175,1
19788,150,1
19789,188,1
19790,20,1
19791,24,1
19792,179,1
19793,70,1
19794,178,1
19795,183,1
19796,74,1
19797,72,1
19798,73,1
19799,19,1
19800,74,1
19801,42,1
19802,44,1
19803,88,1
19804,177,1
19805,20,1
19806,40,1
19807,152,1
19808,21,1
19809,183,1
19810,95,1
19811,70,1
19812,152,1
19813,73,1
19814,61,1
19815,80,1
19816,175,1
19817,21,1
19818,177,1
19819,176,1
19820,130,1
19821,91,1
19822,70,1
19823,39,1
19824,61,1
19825,80,1
